2.35	5094.7579070675
2.36	5106.2463176681
2.37	5117.7670028956
2.38	5129.3200710449
2.39	5140.9056308325
2.4	5152.5237913977
2.41	5164.174662305
2.42	5175.8583535458
2.43	5187.57497554
2.44	5199.3246391384
2.45	5211.1074556242
2.46	5222.9235367152
2.47	5234.7729945655
2.48	5246.6559417675
2.49	5258.5724913539
2.5	5270.5227567996
2.51	5282.5068520237
2.52	5294.5248913913
2.53	5306.5769897159
2.54	5318.6632622608
2.55	5330.7838247416
2.56	5342.938793328
2.57	5355.1282846457
2.58	5367.3524157788
2.59	5379.6113042714
2.6	5391.90506813
2.61	5404.2338258253
2.62	5416.5976962944
2.63	5428.996798943
2.64	5441.4312536471
2.65	5453.9011807557
2.66	5466.4067010923
2.67	5478.9479359573
2.68	5491.5250071302
2.69	5504.1380368717
2.7	5516.7871479257
2.71	5529.4724635217
2.72	5542.1941073768
2.73	5554.9522036979
2.74	5567.746877184
2.75	5580.5782530283
2.76	5593.4464569206
2.77	5606.3516150491
2.78	5619.2938541032
2.79	5632.2733012754
2.8	5645.2900842636
2.81	5658.3443312736
2.82	5671.4361710209
2.83	5684.5657327336
2.84	5697.7331461543
2.85	5710.9385415425
2.86	5724.182049677
2.87	5737.4638018583
2.88	5750.7839299107
2.89	5764.1425661849
2.9	5777.5398435604
2.91	5790.9758954477
2.92	5804.4508557909
2.93	5817.9648590699
2.94	5831.518040303
2.95	5845.1105350494
2.96	5858.7424794114
2.97	5872.4140100371
2.98	5886.1252641226
2.99	5899.876379415
3.0	5913.6674942142
3.01	5927.4987473761
3.02	5941.3702783147
3.03	5955.2822270047
3.04	5969.2347339841
3.05	5983.2279403568
3.06	5997.2619877953
3.07	6011.337018543
3.08	6025.4531754169
3.09	6039.6106018103
3.1	6053.8094416955
3.11	6068.0498396263
3.12	6082.3319407406
3.13	6096.6558907632
3.14	6111.0218360085
3.15	6125.4299233833
3.16	6139.880300389
3.17	6154.373115125
3.18	6168.9085162911
3.19	6183.4866531901
3.2	6198.107675731
3.21	6212.7717344313
3.22	6227.4789804202
3.23	6242.2295654412
3.24	6257.0236418549
3.25	6271.861362642
3.26	6286.742881406
3.27	6301.6683523762
3.28	6316.6379304105
3.29	6331.6517709981
3.3	6346.710030263
3.31	6361.8128649662
3.32	6376.9604325092
3.33	6392.1528909366
3.34	6407.3903989395
3.35	6422.6731158578
3.36	6438.0012016839
3.37	6453.3748170654
3.38	6468.7941233082
3.39	6484.2592823793
3.4	6499.7704569102
3.41	6515.3278102001
3.42	6530.9315062183
3.43	6546.5817096082
3.44	6562.2785856897
3.45	6578.0223004629
3.46	6593.8130206107
3.47	6609.6509135025
3.48	6625.5361471973
3.49	6641.4688904464
3.5	6657.4493126974
3.51	6673.4775840968
3.52	6689.5538754937
3.53	6705.6783584428
3.54	6721.8512052079
3.55	6738.0725887648
3.56	6754.3426828053
3.57	6770.66166174
3.58	6787.0297007019
3.59	6803.4469755497
3.6	6819.9136628711
3.61	6836.4299399866
3.62	6852.9959849524
3.63	6869.6119765643
3.64	6886.2780943608
3.65	6902.9945186271
3.66	6919.761430398
3.67	6936.5790114617
3.68	6953.4474443635
3.69	6970.3669124092
3.7	6987.3375996686
3.71	7004.3596909791
3.72	7021.4333719497
3.73	7038.5588289641
3.74	7055.7362491845
3.75	7072.9658205557
3.76	7090.2477318082
3.77	7107.5821724621
3.78	7124.9693328312
3.79	7142.4094040263
3.8	7159.9025779589
3.81	7177.4490473456
3.82	7195.0490057112
3.83	7212.7026473931
3.84	7230.4101675448
3.85	7248.1717621397
3.86	7265.9876279755
3.87	7283.8579626774
3.88	7301.7829647028
3.89	7319.7628333445
3.9	7337.7977687352
3.91	7355.8879718513
3.92	7374.033644517
3.93	7392.2349894083
3.94	7410.4922100568
3.95	7428.8055108541
3.96	7447.1750970561
3.97	7465.6011747865
3.98	7484.0839510413
3.99	7502.6236336931
4.0	7521.2204314951
4.01	7539.8745540852
4.02	7558.5862119906
4.03	7577.3556166316
4.04	7596.1829803262
4.05	7615.0685162943
4.06	7634.0124386621
4.07	7653.0149624661
4.08	7672.0763036582
4.09	7691.1966791092
4.1	7710.3763066139
4.11	7729.6154048951
4.12	7748.9141936083
4.13	7768.2728933463
4.14	7787.6917256434
4.15	7807.17091298
4.16	7826.7106787874
4.17	7846.311247452
4.18	7865.9728443203
4.19	7885.6956957034
4.2	7905.4800288813
4.21	7925.3260721083
4.22	7945.2340546168
4.23	7965.2042066231
4.24	7985.236759331
4.25	8005.3319449376
4.26	8025.4899966374
4.27	8045.7111486275
4.28	8065.9956361123
4.29	8086.3436953086
4.3	8106.7555634501
4.31	8127.2314787927
4.32	8147.7716806195
4.33	8168.3764092453
4.34	8189.0459060223
4.35	8209.7804133446
4.36	8230.5801746535
4.37	8251.4454344426
4.38	8272.3764382628
4.39	8293.3734327278
4.4	8314.4366655186
4.41	8335.5663853895
4.42	8356.7628421728
4.4299999999999	8378.0262867843
4.4399999999999	8399.3569712285
4.4499999999999	8420.755148604
4.4599999999999	8442.2210731086
4.4699999999999	8463.7550000451
4.4799999999999	8485.3571858265
4.4899999999999	8507.0278879811
4.4999999999999	8528.7673651587
4.5099999999999	8550.5758771355
4.5199999999999	8572.4536848197
4.5299999999999	8594.4010502574
4.5399999999999	8616.4182366377
4.5499999999999	8638.5055082989
4.5599999999999	8660.6631307334
4.5699999999999	8682.8913705941
4.5799999999999	8705.1904956997
4.5899999999999	8727.5607750406
4.5999999999999	8750.0024787846
4.6099999999999	8772.5158782825
4.6199999999999	8795.1012460745
4.6299999999999	8817.7588558954
4.6399999999999	8840.488982681
4.6499999999999	8863.2919025737
4.6599999999999	8886.1678929288
4.6699999999999	8909.11723232
4.6799999999999	8932.1402005459
4.6899999999999	8955.237078636
4.6999999999999	8978.4081488563
4.7099999999999	9001.6536947161
4.7199999999999	9024.9740009737
4.7299999999999	9048.3693536428
4.7399999999999	9071.8400399987
4.7499999999999	9095.3863485845
4.7599999999999	9119.0085692174
4.7699999999999	9142.7069929949
4.7799999999999	9166.4819123017
4.7899999999999	9190.3336208153
4.7999999999999	9214.2624135132
4.8099999999999	9238.2685866787
4.8199999999999	9262.352437908
4.8299999999999	9286.5142661161
4.8399999999999	9310.7543715442
4.8499999999999	9335.0730557654
4.8599999999999	9359.4706216921
4.8699999999999	9383.9473735822
4.8799999999999	9408.5036170461
4.8899999999999	9433.1396590533
4.8999999999999	9457.8558079392
4.9099999999999	9482.6523734122
4.9199999999999	9507.52966656
4.9299999999999	9532.4879998572
4.9399999999999	9557.5276871717
4.9499999999999	9582.649043772
4.9599999999999	9607.8523863341
4.9699999999999	9633.1380329484
4.9799999999999	9658.5063031272
4.9899999999999	9683.9575178115
4.9999999999999	9709.4919993784
5.0099999999999	9735.1100716481
5.0199999999999	9760.8120598913
5.0299999999999	9786.5982908365
5.0399999999999	9812.4690926773
5.0499999999999	9838.4247950797
5.0599999999999	9864.4657291898
5.0699999999999	9890.5922276409
5.0799999999999	9916.8046245612
5.0899999999999	9943.1032555814
5.0999999999999	9969.4884578421
5.1099999999999	9995.9605700017
5.1199999999999	10022.519932244
5.1299999999999	10049.166886285
5.1399999999999	10075.901775382
5.1499999999999	10102.724944342
5.1599999999999	10129.636739527
5.1699999999999	10156.637508864
5.1799999999999	10183.72760185
5.1899999999999	10210.907369567
5.1999999999999	10238.17716468
5.2099999999999	10265.537341454
5.2199999999999	10292.988255756
5.2299999999999	10320.530265068
5.2399999999999	10348.16372849
5.2499999999999	10375.889006754
5.2599999999999	10403.706462226
5.2699999999999	10431.616458919
5.2799999999999	10459.619362502
5.2899999999999	10487.715540305
5.2999999999999	10515.905361326
5.3099999999999	10544.189196247
5.3199999999999	10572.567417437
5.3299999999999	10601.040398958
5.3399999999999	10629.608516583
5.3499999999999	10658.272147794
5.3599999999999	10687.031671799
5.3699999999999	10715.887469535
5.3799999999999	10744.839923683
5.3899999999999	10773.889418671
5.3999999999999	10803.036340684
5.4099999999999	10832.281077678
5.4199999999999	10861.624019383
5.4299999999999	10891.065557314
5.4399999999999	10920.606084784
5.4499999999999	10950.245996905
5.4599999999999	10979.985690608
5.4699999999999	11009.825564641
5.4799999999999	11039.766019587
5.4899999999999	11069.807457871
5.4999999999999	11099.950283766
5.5099999999999	11130.194903409
5.5199999999999	11160.541724803
5.5299999999999	11190.991157833
5.5399999999999	11221.543614273
5.5499999999999	11252.199507796
5.5599999999999	11282.959253984
5.5699999999999	11313.823270336
5.5799999999999	11344.791976283
5.5899999999999	11375.865793193
5.5999999999999	11407.04514438
5.6099999999999	11438.330455121
5.6199999999999	11469.722152659
5.6299999999999	11501.220666218
5.6399999999999	11532.82642701
5.6499999999999	11564.539868248
5.6599999999999	11596.361425153
5.6699999999999	11628.291534967
5.6799999999999	11660.330636966
5.6899999999999	11692.479172463
5.6999999999999	11724.737584827
5.7099999999999	11757.106319488
5.7199999999999	11789.585823948
5.7299999999999	11822.176547797
5.7399999999999	11854.878942718
5.7499999999999	11887.6934625
5.7599999999999	11920.62056305
5.7699999999999	11953.660702403
5.7799999999999	11986.814340732
5.7899999999999	12020.081940364
5.7999999999999	12053.463965782
5.8099999999999	12086.960883648
5.8199999999999	12120.573162805
5.8299999999999	12154.301274291
5.8399999999999	12188.145691354
5.8499999999999	12222.10688946
5.8599999999999	12256.185346304
5.8699999999999	12290.381541824
5.8799999999999	12324.695958213
5.8899999999999	12359.129079929
5.8999999999999	12393.681393706
5.9099999999999	12428.353388571
5.9199999999999	12463.14555585
5.9299999999999	12498.058389184
5.9399999999999	12533.092384538
5.9499999999999	12568.248040218
5.9599999999999	12603.525856878
5.9699999999999	12638.926337537
5.9799999999999	12674.449987588
5.9899999999999	12710.097314811
5.9999999999999	12745.868829388
6.0099999999999	12781.765043914
6.0199999999999	12817.786473409
6.0299999999999	12853.933635331
6.0399999999999	12890.207049592
6.0499999999999	12926.607238566
6.0599999999999	12963.134727105
6.0699999999999	12999.790042554
6.0799999999999	13036.573714758
6.0899999999999	13073.486276081
6.0999999999999	13110.528261419
6.1099999999999	13147.700208209
6.1199999999999	13185.002656446
6.1299999999999	13222.436148698
6.1399999999999	13260.001230114
6.1499999999999	13297.698448446
6.1599999999999	13335.528354052
6.1699999999999	13373.491499922
6.1799999999999	13411.588441682
6.1899999999999	13449.819737613
6.1999999999999	13488.185948665
6.2099999999999	13526.687638469
6.2199999999999	13565.325373354
6.2299999999999	13604.099722358
6.2399999999999	13643.011257246
6.2499999999999	13682.060552524
6.2599999999999	13721.24818545
6.2699999999999	13760.574736052
6.2799999999999	13800.040787144
6.2899999999999	13839.646924338
6.2999999999999	13879.393736058
6.3099999999999	13919.28181356
6.3199999999999	13959.311750943
6.3299999999999	13999.484145164
6.3399999999999	14039.799596058
6.3499999999999	14080.258706347
6.3599999999999	14120.862081659
6.3699999999999	14161.610330546
6.3799999999999	14202.504064493
6.3899999999999	14243.543897942
6.3999999999999	14284.730448299
6.4099999999999	14326.064335957
6.4199999999999	14367.54618431
6.4299999999999	14409.176619767
6.4399999999999	14450.956271772
6.4499999999999	14492.885772816
6.4599999999999	14534.965758456
6.4699999999999	14577.196867334
6.4799999999999	14619.579741187
6.4899999999999	14662.11502487
6.4999999999999	14704.803366369
6.5099999999999	14747.64541682
6.5199999999999	14790.641830525
6.5299999999999	14833.79326497
6.5399999999999	14877.10038084
6.5499999999999	14920.56384204
6.5599999999999	14964.184315707
6.5699999999999	15007.962472235
6.5799999999999	15051.898985286
6.5899999999999	15095.994531809
6.5999999999999	15140.249792062
6.6099999999999	15184.665449624
6.6199999999999	15229.242191418
6.6299999999999	15273.980707726
6.6399999999999	15318.881692208
6.6499999999999	15363.945841922
6.6599999999999	15409.173857339
6.6699999999999	15454.566442366
6.6799999999999	15500.124304359
6.6899999999999	15545.84815415
6.6999999999999	15591.738706056
6.7099999999999	15637.796677906
6.7199999999999	15684.022791057
6.7299999999999	15730.417770411
6.7399999999999	15776.982344439
6.7499999999999	15823.717245199
6.7599999999999	15870.62320835
6.7699999999999	15917.700973183
6.7799999999999	15964.951282628
6.7899999999999	16012.374883283
6.7999999999999	16059.972525433
6.8099999999999	16107.744963064
6.8199999999999	16155.692953891
6.8299999999999	16203.817259373
6.8399999999999	16252.118644736
6.8499999999999	16300.597878994
6.8599999999999	16349.255734968
6.8699999999999	16398.092989307
6.8799999999999	16447.110422511
6.8899999999999	16496.30881895
6.8999999999999	16545.688966885
6.9099999999999	16595.251658494
6.9199999999999	16644.997689887
6.9299999999999	16694.92786113
6.9399999999999	16745.042976269
6.9499999999999	16795.34384335
6.9599999999999	16845.831274441
6.9699999999999	16896.506085653
6.9799999999999	16947.369097166
6.9899999999999	16998.421133247
6.9999999999999	17049.663022276
7.0099999999999	17101.095596765
7.0199999999999	17152.719693385
7.0299999999999	17204.536152986
7.0399999999999	17256.545820622
7.0499999999999	17308.749545572
7.0599999999999	17361.148181364
7.0699999999999	17413.742585802
7.0799999999999	17466.533620983
7.0899999999999	17519.522153326
7.0999999999999	17572.709053595
7.1099999999999	17626.095196922
7.1199999999999	17679.681462829
7.1299999999999	17733.468735259
7.1399999999999	17787.457902593
7.1499999999999	17841.64985768
7.1599999999999	17896.045497858
7.1699999999999	17950.645724982
7.1799999999999	18005.451445447
7.1899999999999	18060.463570214
7.1999999999999	18115.683014835
7.2099999999999	18171.110699479
7.2199999999999	18226.747548956
7.2299999999999	18282.594492747
7.2399999999999	18338.652465026
7.2499999999999	18394.922404684
7.2599999999999	18451.405255364
7.2699999999999	18508.101965478
7.2799999999999	18565.013488239
7.2899999999999	18622.140781686
7.2999999999999	18679.48480871
7.3099999999999	18737.046537086
7.3199999999999	18794.826939491
7.3299999999999	18852.826993541
7.3399999999999	18911.047681813
7.3499999999999	18969.489991874
7.3599999999999	19028.154916308
7.3699999999999	19087.043452748
7.3799999999999	19146.156603897
7.3899999999999	19205.495377563
7.3999999999999	19265.060786685
7.4099999999999	19324.853849363
7.4199999999999	19384.875588882
7.4299999999999	19445.127033747
7.4399999999999	19505.609217711
7.4499999999999	19566.323179802
7.4599999999999	19627.269964353
7.4699999999999	19688.450621035
7.4799999999999	19749.866204882
7.4899999999999	19811.517776326
7.4999999999999	19873.406401223
7.5099999999999	19935.533150887
7.5199999999999	19997.899102118
7.5299999999999	20060.505337235
7.5399999999999	20123.352944103
7.5499999999999	20186.443016172
7.5599999999999	20249.776652498
7.5699999999999	20313.354957784
7.5799999999999	20377.179042407
7.5899999999999	20441.250022449
7.5999999999999	20505.569019732
7.6099999999999	20570.13716185
7.6199999999999	20634.955582198
7.6299999999999	20700.025420011
7.6399999999999	20765.34782039
7.6499999999999	20830.923934341
7.6599999999999	20896.754918803
7.6699999999999	20962.841936687
7.6799999999999	21029.186156904
7.6899999999999	21095.788754403
7.6999999999999	21162.650910206
7.7099999999999	21229.773811435
7.7199999999999	21297.158651357
7.7299999999999	21364.80662941
7.7399999999999	21432.718951241
7.7499999999999	21500.896828745
7.7599999999999	21569.341480091
7.7699999999999	21638.054129769
7.7799999999999	21707.036008615
7.7899999999999	21776.288353856
7.7999999999999	21845.812409139
7.8099999999999	21915.609424572
7.8199999999999	21985.680656758
7.8299999999999	22056.027368834
7.8399999999999	22126.650830506
7.8499999999999	22197.552318089
7.8599999999999	22268.733114539
7.8699999999999	22340.194509498
7.8799999999999	22411.937799327
7.8899999999999	22483.964287145
7.8999999999999	22556.275282867
7.9099999999999	22628.872103246
7.9199999999999	22701.756071907
7.9299999999999	22774.92851939
7.9399999999999	22848.390783185
7.9499999999999	22922.144207776
7.9599999999999	22996.19014468
7.9699999999999	23070.529952484
7.9799999999999	23145.164996887
7.9899999999999	23220.096650741
7.9999999999999	23295.326294094
8.0099999999999	23370.855314223
8.0199999999999	23446.685105685
8.0299999999999	23522.817070353
8.0399999999999	23599.252617456
8.0499999999999	23675.993163627
8.0599999999999	23753.040132939
8.0699999999999	23830.394956953
8.0799999999999	23908.059074755
8.0899999999999	23986.033933003
8.0999999999999	24064.320985969
8.1099999999999	24142.921695584
8.1199999999999	24221.837531476
8.1299999999999	24301.069971022
8.1399999999999	24380.620499388
8.1499999999999	24460.490609571
8.1599999999999	24540.681802449
8.1699999999999	24621.195586822
8.1799999999999	24702.033479461
8.1899999999999	24783.197005149
8.1999999999999	24864.687696731
8.2099999999999	24946.507095157
8.2199999999999	25028.656749529
8.2299999999999	25111.138217151
8.2399999999999	25193.953063571
8.2499999999999	25277.10286263
8.2599999999999	25360.589196511
8.2699999999999	25444.413655784
8.2799999999999	25528.577839458
8.2899999999999	25613.083355025
8.2999999999999	25697.931818509
8.3099999999999	25783.12485452
8.3199999999999	25868.664096296
8.3299999999999	25954.551185757
8.3399999999999	26040.787773555
8.3499999999999	26127.37551912
8.3599999999999	26214.316090716
8.3699999999999	26301.611165485
8.3799999999999	26389.262429503
8.3899999999999	26477.271577831
8.3999999999999	26565.640314564
8.4099999999999	26654.370352884
8.4199999999999	26743.463415111
8.4299999999999	26832.921232758
8.4399999999999	26922.745546582
8.4499999999999	27012.938106636
8.4599999999999	27103.500672326
8.4699999999999	27194.43501246
8.4799999999999	27285.742905305
8.4899999999999	27377.426138639
8.4999999999999	27469.486509811
8.5099999999999	27561.925825787
8.5199999999999	27654.745903214
8.5299999999999	27747.94856847
8.5399999999999	27841.535657722
8.5499999999999	27935.509016982
8.5599999999999	28029.870502162
8.5699999999999	28124.621979135
8.5799999999999	28219.765323786
8.5899999999999	28315.302422076
8.5999999999999	28411.235170095
8.6099999999999	28507.565474123
8.6199999999999	28604.295250685
8.6299999999999	28701.426426616
8.6399999999999	28798.960939113
8.6499999999999	28896.900735801
8.6599999999999	28995.247774788
8.6699999999999	29094.004024728
8.6799999999999	29193.171464881
8.6899999999999	29292.752085171
8.6999999999999	29392.747886255
8.7099999999999	29493.160879575
8.7199999999999	29593.993087426
8.7299999999999	29695.246543018
8.7399999999999	29796.923290536
8.7499999999999	29899.025385205
8.7599999999999	30001.554893355
8.7699999999999	30104.513892479
8.7799999999999	30207.904471305
8.7899999999999	30311.728729853
8.7999999999999	30415.988779505
8.8099999999999	30520.686743069
8.8199999999999	30625.824754844
8.8299999999999	30731.404960685
8.8399999999999	30837.429518072
8.8499999999999	30943.900596174
8.8599999999999	31050.820375919
8.8699999999999	31158.191050058
8.8799999999999	31266.014823237
8.8899999999999	31374.29391206
8.8999999999999	31483.030545164
8.9099999999999	31592.226963283
8.9199999999999	31701.88541932
8.9299999999999	31812.008178414
8.9399999999999	31922.597518015
8.9499999999999	32033.65572795
8.9599999999999	32145.185110496
8.9699999999999	32257.187980453
8.9799999999999	32369.666665211
8.9899999999999	32482.623504828
8.9999999999999	32596.060852098
9.0099999999999	32709.981072627
9.0199999999999	32824.386544904
9.0299999999999	32939.279660378
9.0399999999999	33054.662823529
9.0499999999999	33170.538451945
9.0599999999999	33286.908976394
9.0699999999999	33403.776840904
9.0799999999999	33521.144502835
9.0899999999999	33639.014432957
9.0999999999999	33757.389115527
9.1099999999999	33876.271048366
9.1199999999999	33995.662742935
9.1299999999998	34115.566724415
9.1399999999998	34235.985531785
9.1499999999998	34356.9217179
9.1599999999998	34478.377849572
9.1699999999998	34600.356507647
9.1799999999998	34722.860287089
9.1899999999998	34845.891797056
9.1999999999998	34969.453660985
9.2099999999998	35093.548516671
9.2199999999998	35218.179016353
9.2299999999998	35343.347826788
9.2399999999998	35469.057629345
9.2499999999998	35595.311120076
9.2599999999998	35722.111009812
9.2699999999998	35849.460024239
9.2799999999998	35977.360903982
9.2899999999998	36105.816404698
9.2999999999998	36234.829297154
9.3099999999998	36364.402367314
9.3199999999998	36494.53841643
9.3299999999998	36625.240261123
9.3399999999998	36756.510733476
9.3499999999998	36888.352681116
9.3599999999998	37020.768967307
9.3699999999998	37153.762471037
9.3799999999998	37287.336087106
9.3899999999998	37421.49272622
9.3999999999998	37556.235315075
9.4099999999998	37691.566796451
9.4199999999998	37827.490129305
9.4299999999998	37964.008288858
9.4399999999998	38101.124266692
9.4499999999998	38238.841070837
9.4599999999998	38377.16172587
9.4699999999998	38516.089273004
9.4799999999998	38655.626770184
9.4899999999998	38795.777292179
9.4999999999998	38936.543930683
9.5099999999998	39077.929794403
9.5199999999998	39219.938009159
9.5299999999998	39362.571717981
9.5399999999998	39505.834081203
9.5499999999998	39649.728276562
9.5599999999998	39794.257499297
9.5699999999998	39939.424962247
9.5799999999998	40085.233895945
9.5899999999998	40231.687548726
9.5999999999998	40378.789186819
9.6099999999998	40526.542094454
9.6199999999998	40674.949573956
9.6299999999998	40824.014945852
9.6399999999998	40973.74154897
9.6499999999998	41124.132740543
9.6599999999998	41275.191896308
9.6699999999998	41426.922410617
9.6799999999998	41579.327696531
9.6899999999998	41732.411185933
9.6999999999998	41886.176329629
9.7099999999998	42040.626597452
9.7199999999998	42195.765478371
9.7299999999998	42351.596480596
9.7399999999998	42508.123131684
9.7499999999998	42665.348978649
9.7599999999998	42823.277588066
9.7699999999998	42981.912546184
9.7799999999998	43141.257459031
9.7899999999998	43301.315952526
9.7999999999998	43462.091672586
9.8099999999998	43623.588285242
9.8199999999998	43785.809476745
9.8299999999998	43948.758953677
9.8399999999998	44112.440443067
9.8499999999998	44276.857692501
9.8599999999998	44442.014470237
9.8699999999998	44607.914565315
9.8799999999998	44774.561787673
9.8899999999998	44941.959968265
9.8999999999998	45110.112959169
9.9099999999998	45279.024633708
9.9199999999998	45448.698886566
9.9299999999998	45619.139633901
9.9399999999998	45790.350813464
9.9499999999998	45962.33638472
9.9599999999998	46135.100328961
9.9699999999998	46308.646649426
9.9799999999998	46482.979371423
9.9899999999998	46658.102542445
9.9999999999998	46834.020232294
10.01	47010.736533197
10.02	47188.255559932
10.03	47366.581449946
10.04	47545.71836348
10.05	47725.670483689
10.06	47906.44201677
10.07	48088.037192079
10.08	48270.460262259
10.09	48453.715503368
10.1	48637.807214996
10.11	48822.7397204
10.12	49008.517366623
10.13	49195.144524623
10.14	49382.625589403
10.15	49570.964980136
10.16	49760.167140291
10.17	49950.236537768
10.18	50141.177665021
10.19	50332.995039192
10.2	50525.693202237
10.21	50719.276721062
10.22	50913.750187649
10.23	51109.118219189
10.24	51305.385458217
10.25	51502.556572742
10.26	51700.636256377
10.27	51899.62922848
