0 0.00074 0   5.205645859843295e-09   8.71501065654437e-09  
0 0.00076 0   4.709266487841554e-09   9.97688780372308e-09  
0 0.0007800000000000001 0   4.040274955426112e-09   1.12931920051588e-08  
0 0.0008000000000000001 0   3.1782085328638e-09   1.265093180464049e-08  
0 0.00082 0   2.102132987594052e-09   1.403386354271481e-08  
0 0.00084 0   7.909347580701606e-10   1.542215317715175e-08  
0 0.0008600000000000001 0   -7.763256158758811e-10   1.679203761678467e-08  
0 0.0008799999999999999 0   -2.619993195298231e-09   1.811549184636224e-08  
0 0.0009 0   -4.759326000418407e-09   1.93599092752728e-08  
0 0.00092 0   -7.211924814552109e-09   2.048780399046162e-08  
0 0.0009399999999999999 0   -9.993080643332245e-09   2.145654492840906e-08  
0 0.0009599999999999999 0   -1.311503563592952e-08   2.221813339478482e-08  
0 0.00098 0   -1.658615407363996e-08   2.271903684230278e-08  
0 0.001 0   -2.041000105721513e-08   2.290009335275842e-08  
