4.2	421.56476331368174
5.2	421.56476331368174
6.2	421.56476331368174
7.2	421.56476331368174
8.2	421.56476331368174
9.2	500.2526644317727
10.2	596.8712947864091
11.2	690.8321339999999
12.2	781.280474486318
13.2	867.312182786409
14.2	948.0149245454545
15.2	1022.5132588499546
16.2	1090.0143958773178
17.2	1149.850381272727
18.2	1201.5135293954088
19.2	1244.6816293318636
20.2	1279.2292685454545
21.2	1305.2294441226816
22.2	1322.939964604591
23.2	1332.7797990909091
24.2	1335.311148
25.2	1331.1750345454545
26.2	1321.0856076363636
27.2	1305.7895029090907
28.2	1286.0358072727272
29.2	1262.5529556363635
30.2	1236.029330181818
31.2	1207.1020976363634
32.2	1176.3481258181819
33.2	1144.280103818182
34.2	1111.3533496363634
35.2	1077.9465512727272
36.2	1044.3863165454545
37.2	1010.945180181818
38.2	977.8464359999999
39.2	945.2711039999999
40.2	913.3614212727273
41.2	882.226927090909
42.2	851.950548
43.2	822.5903072727272
44.2	794.1764692727272
45.2	766.7410965454545
46.2	740.2944359999999
47.2	714.8360998181817
48.2	690.3562818181819
49.2	666.8394092727272
50.2	644.2645301818181
51.2	622.6067772727273
52.2	601.838479090909
53.2	581.9299536363635
54.2	562.8490850909092
55.2	544.5655036363636
56.2	527.0471638181817
57.2	510.2629148909091
58.2	494.1811346727272
59.2	478.7708200181817
60.2	464.0026296727272
61.2	449.84692183636355
62.2	436.27621765454546
63.2	423.26289116363637
64.2	410.7855374727273
65.2	398.8146946727272
66.2	387.32686954545454
67.2	376.2993217636363
68.2	365.7106744727273
69.2	355.53967725454544
70.2	345.76697438181816
71.2	336.37386778181815
72.2	327.3426064545454
73.2	318.65630710909096
74.2	310.2989488727273
75.2	302.2553309636363
76.2	294.51070919999995
77.2	287.051996
78.2	279.8658916
79.2	272.94006818181816
80.2	266.2625328363636
81.2	259.82277994545456
82.2	253.60968059999996
83.2	247.61384027272726
84.2	241.81532616363634
85.2	236.21497934545454
86.2	230.8045444181818
87.2	225.5761892545454
88.2	220.52161029090905
89.2	215.63406374545457
90.2	210.90598678181817
91.2	206.33105518181816
92.2	201.90295689090908
93.2	197.6157026
94.2	193.46256069090907
95.2	189.4388307090909
96.2	185.53963814545455
97.2	181.76005716363636
98.2	178.0954000181818
99.2	174.5411853090909
100.2	171.09315385454542
101.2	167.74724223636363
102.2	164.49956692727272
103.2	161.34612429090907
104.2	158.2690904668182
105.2	157.30169874136362
106.2	156.38405738999995
107.2	155.51343639181817
108.2	154.68696956772726
109.2	153.90282318772725
110.2	153.15813265454545
111.2	152.45133403045455
112.2	151.7801115231818
113.2	151.14224973545453
114.2	150.53624455545454
115.2	149.96070280409091
116.2	149.41341084227273
