4.2	0.17529056147550331
5.2	0.17529056147550331
6.2	0.17529056147550331
7.2	0.17529056147550331
8.2	0.17529056147550331
9.2	0.23258006571158035
10.2	0.2905039767402054
11.2	0.3497748849145977
12.2	0.4097239660697153
13.2	0.47105857707231963
14.2	0.5344822843225292
15.2	0.5986009379173978
16.2	0.6634143834873876
17.2	0.7282239341827792
18.2	0.793727026279431
19.2	0.8662024322223788
20.2	0.9316934681080251
21.2	0.9971773847812638
22.2	1.0696254012353348
23.2	1.1350917857230876
24.2	1.2018416588557161
25.2	1.275516410509037
26.2	1.3421467179864717
27.2	1.4087234350069988
28.2	1.4752522651703792
29.2	1.5487646178337688
30.2	1.6152146095316149
31.2	1.68162464355466
32.2	1.7479959712044677
33.2	1.8143292523301715
34.2	1.8812950040868717
35.2	1.948187682032789
36.2	2.01501204065307
37.2	2.0817715505204757
38.2	2.141389384290989
39.2	2.2080216719869954
40.2	2.2745947930218313
41.2	2.334017874411303
42.2	2.400470998861214
43.2	2.4597683709174674
44.2	2.5253932027034875
45.2	2.5838770845595835
46.2	2.6423149803664128
47.2	2.707794663673505
48.2	2.7661325717953766
49.2	2.8244180845173243
50.2	2.882649024554865
51.2	2.9408231637955664
52.2	2.9989382253046237
53.2	3.056991882722391
54.2	3.114888468993779
55.2	3.1727194628583177
56.2	3.223417450397007
57.2	3.2811136714779288
58.2	3.338736879040695
59.2	3.3892306919876876
60.2	3.4467044408231744
61.2	3.497051602738743
62.2	3.5543658379721736
63.2	3.60455688741081
64.2	3.661970641092828
65.2	3.712260968228972
66.2	3.7624628420729707
67.2	3.812574114764374
68.2	3.8696108577057546
69.2	3.919530048362316
70.2	3.969351697956197
71.2	4.019073489259635
72.2	4.068693069543849
73.2	4.118208046640881
74.2	4.167615994864517
75.2	4.216914456401624
76.2	4.259123228440994
77.2	4.308201313528176
78.2	4.35716257441143
79.2	4.406004431545429
80.2	4.447771372310976
81.2	4.496373594946258
82.2	4.537909122272864
83.2	4.586261995844124
84.2	4.6339016397081645
85.2	4.674494839136504
86.2	4.71497152750605
87.2	4.762225747487939
88.2	4.802453556245132
89.2	4.849434723132132
90.2	4.889403949900393
91.2	4.9292450855721945
92.2	4.968955855147958
93.2	5.008533985433583
94.2	5.054727338457483
95.2	5.093946884206556
96.2	5.133026849598948
97.2	5.1719649458569785
98.2	5.2107588849074
99.2	5.249406364214064
100.2	5.287905089803723
101.2	5.326252765086125
102.2	5.364447085436777
103.2	5.395762289045134
104.2	5.446180304173167
105.2	5.485429366924894
106.2	5.524657735075151
107.2	5.563865702645777
108.2	5.596380064608889
109.2	5.635556259626861
110.2	5.668054714064863
111.2	5.707199356285791
112.2	5.746324143715419
113.2	5.778794621703068
114.2	5.811260142911026
115.2	5.850341153470084
116.2	5.882789174118289
117.2	5.921837642622955
118.2	5.954267239755043
119.2	5.986690531046779
120.2	6.025692585837168
121.2	6.058095772539643
122.2	6.090491655414971
123.2	6.1228798747586035
124.2	6.155260073336422
125.2	6.187631870137546
126.2	6.219994932326223
127.2	6.258889479683904
128.2	6.291227903523917
129.2	6.3235565386043415
130.2	6.3558750245639635
131.2	6.381666224614387
132.2	6.413969213161149
133.2	6.446260951599646
134.2	6.478541129867997
135.2	6.510809395973091
136.2	6.543065427757503
137.2	6.568825511560725
138.2	6.60106173779747
139.2	6.633284759167758
140.2	6.659026529763774
141.2	6.691227771999774
142.2	6.723414902541084
143.2	6.749135253852933
144.2	6.7812987624177214
145.2	6.807004655596472
146.2	6.839143383765236
147.2	6.864833594657204
148.2	6.896946452824844
149.2	6.922619809182472
150.2	6.954705756791781
151.2	6.9803611757983095
152.2	6.980359169009678
153.2	7.044460453593979
154.2	7.04447619887878
155.2	7.10849146622937
156.2	7.108523773662698
157.2	7.172452717275024
158.2	7.17250044142193
159.2	7.172554999959752
160.2	7.236404883427142
161.2	7.236473191572432
162.2	7.300235810593214
163.2	7.300316921644935
164.2	7.300403336337634
165.2	7.364085081160152
166.2	7.364182889545228
167.2	7.42777659466839
168.2	7.4278850044106814
169.2	7.427997445499298
170.2	7.491508751064506
171.2	7.491630596886464
172.2	7.5550532570635385
173.2	7.555183836216093
174.2	7.555377511847355
175.2	7.618778274171001
176.2	7.618980112551146
177.2	7.6191841186439895
178.2	7.682503618958858
179.2	7.682714898167267
180.2	7.6829278603532805
181.2	7.7461654268268845
182.2	7.746384838002417
183.2	7.746605511126453
184.2	7.809760562473383
185.2	7.80998697413266
186.2	7.8730545151352125
187.2	7.873286228066799
188.2	7.873518603249706
189.2	7.936502867263528
190.2	7.936739929054911
191.2	7.936977341667359
192.2	7.9998779136774445
193.2	8.000119454904203
194.2	8.000361048614227
195.2	8.000602612040765
196.2	8.06342276447844
197.2	8.063667824755566
198.2	8.06391262315846
199.2	8.126648102883838
200.2	8.126895959928412
201.2	8.127143341664144
202.2	8.189793852787357
203.2	8.190043910465336
204.2	8.190293294369274
205.2	8.252858613591085
206.2	8.25311031879834
207.2	8.25336121993447
208.2	8.253611245156268
209.2	8.31671898927079
210.2	8.317590390771702
211.2	8.318455303923054
212.2	8.381497778880984
213.2	8.382362548714825
214.2	8.383220801158851
215.2	8.384072556752288
216.2	8.447055403790829
217.2	8.447906722844074
218.2	8.448751526908456
219.2	8.449589853349329
220.2	8.51251212693097
221.2	8.513349762622601
222.2	8.514180935378095
223.2	8.515005659690004
224.2	8.57786647149366
225.2	8.578690295258939
226.2	8.579507678764978
227.2	8.580318674976303
228.2	8.64311720506111
229.2	8.643927097830948
230.2	8.644730626889453
231.2	8.645527822226986
