   1.000000000000E-003   4.201542068582E+000   0.000000000000E+000   1.374669229552E+003
   2.000000000000E-003   4.201542068582E+000   0.000000000000E+000   1.374868380992E+003
   3.000000000000E-003   4.201542068582E+000   0.000000000000E+000   1.374769947708E+003
   4.000000000000E-003   4.201542068582E+000   0.000000000000E+000   1.374819412003E+003
   5.000000000000E-003   1.190078602493E+001   0.000000000000E+000   1.374982680501E+003
   6.000000000000E-003   1.737704142869E+001   0.000000000000E+000   1.374737529725E+003
   7.000000000000E-003   2.124686050874E+001   0.000000000000E+000   1.374428325214E+003
   8.000000000000E-003   2.417339684310E+001   0.000000000000E+000   1.375183456434E+003
   9.000000000000E-003   2.636774949789E+001   0.000000000000E+000   1.374953282379E+003
   1.000000000000E-002   2.803905487975E+001   0.000000000000E+000   1.374729996725E+003
   1.100000000000E-002   2.938429166507E+001   0.000000000000E+000   1.374539600565E+003
   1.200000000000E-002   3.056172916203E+001   0.000000000000E+000   1.374990264589E+003
   1.300000000000E-002   3.164757654296E+001   0.000000000000E+000   1.375092780175E+003
   1.400000000000E-002   3.223098237042E+001   0.000000000000E+000   1.374752346299E+003
   1.500000000000E-002   3.286768317371E+001   0.000000000000E+000   1.375607373277E+003
   1.600000000000E-002   3.344535586360E+001   0.000000000000E+000   1.374950320046E+003
   1.700000000000E-002   3.401356301749E+001   0.000000000000E+000   1.374889734616E+003
   1.800000000000E-002   3.458226600612E+001   0.000000000000E+000   1.375041248190E+003
   1.900000000000E-002   3.514817546286E+001   0.000000000000E+000   1.374582020284E+003
   2.000000000000E-002   3.570625502749E+001   0.000000000000E+000   1.374686665811E+003
   2.100000000000E-002   3.625329605784E+001   0.000000000000E+000   1.374754415515E+003
   2.200000000000E-002   3.678749288542E+001   0.000000000000E+000   1.374796061086E+003
   2.300000000000E-002   3.730829341327E+001   0.000000000000E+000   1.374803825223E+003
   2.400000000000E-002   3.781552557974E+001   0.000000000000E+000   1.374852780337E+003
   2.500000000000E-002   3.830943336059E+001   0.000000000000E+000   1.374541532369E+003
   2.600000000000E-002   3.879045005259E+001   0.000000000000E+000   1.374883149082E+003
   2.700000000000E-002   3.925889520774E+001   0.000000000000E+000   1.374694560095E+003
   2.800000000000E-002   3.971509426429E+001   0.000000000000E+000   1.374049795811E+003
   2.900000000000E-002   4.015920320961E+001   0.000000000000E+000   1.374757485167E+003
   3.000000000000E-002   4.059233015399E+001   0.000000000000E+000   1.374405608177E+003
   3.100000000000E-002   4.101523321627E+001   0.000000000000E+000   1.374907154602E+003
   3.200000000000E-002   4.142849273867E+001   0.000000000000E+000   1.374823297793E+003
   3.300000000000E-002   4.183260247620E+001   0.000000000000E+000   1.374754000212E+003
   3.400000000000E-002   4.222808576478E+001   0.000000000000E+000   1.374764498244E+003
   3.500000000000E-002   4.261534403281E+001   0.000000000000E+000   1.374827743119E+003
   3.600000000000E-002   4.299344945034E+001   0.000000000000E+000   1.375411241490E+003
   3.700000000000E-002   4.336375448290E+001   0.000000000000E+000   1.374879719558E+003
   3.800000000000E-002   4.372693948251E+001   0.000000000000E+000   1.374969023256E+003
   3.900000000000E-002   4.408344321569E+001   0.000000000000E+000   1.374923232082E+003
   4.000000000000E-002   4.443360136969E+001   0.000000000000E+000   1.374847788110E+003
   4.100000000000E-002   4.477771084685E+001   0.000000000000E+000   1.374861267555E+003
   4.200000000000E-002   4.511604855486E+001   0.000000000000E+000   1.375063477956E+003
   4.300000000000E-002   4.546871799858E+001   0.000000000000E+000   1.375202614019E+003
   4.400000000000E-002   4.586810004437E+001   0.000000000000E+000   1.374750316650E+003
   4.500000000000E-002   4.625981605573E+001   0.000000000000E+000   1.374884353818E+003
   4.600000000000E-002   4.664423850313E+001   0.000000000000E+000   1.374921566349E+003
   4.700000000000E-002   4.702174057628E+001   0.000000000000E+000   1.374482742559E+003
   4.800000000000E-002   4.739266947068E+001   0.000000000000E+000   1.374810095508E+003
   4.900000000000E-002   4.775729900080E+001   0.000000000000E+000   1.374868498747E+003
   5.000000000000E-002   4.811599108889E+001   0.000000000000E+000   1.374817629361E+003
   5.100000000000E-002   4.846906033333E+001   0.000000000000E+000   1.374897108271E+003
   5.200000000000E-002   4.881673527642E+001   0.000000000000E+000   1.375005506763E+003
   5.300000000000E-002   4.915919215128E+001   0.000000000000E+000   1.374766042974E+003
   5.400000000000E-002   4.949669318491E+001   0.000000000000E+000   1.375088693975E+003
   5.500000000000E-002   4.982943789013E+001   0.000000000000E+000   1.374923565609E+003
   5.600000000000E-002   5.015762537331E+001   0.000000000000E+000   1.374670857486E+003
   5.700000000000E-002   5.048140496528E+001   0.000000000000E+000   1.375041479081E+003
   5.800000000000E-002   5.080097886301E+001   0.000000000000E+000   1.374582636515E+003
   5.900000000000E-002   5.111647640926E+001   0.000000000000E+000   1.375213733906E+003
   6.000000000000E-002   5.142804286508E+001   0.000000000000E+000   1.374877077124E+003
   6.100000000000E-002   5.173347906843E+001   0.000000000000E+000   1.374630817787E+003
   6.200000000000E-002   5.203455387161E+001   0.000000000000E+000   1.374310724627E+003
   6.300000000000E-002   5.233190525999E+001   0.000000000000E+000   1.374853824576E+003
   6.400000000000E-002   5.262583822440E+001   0.000000000000E+000   1.374678270908E+003
   6.500000000000E-002   5.291648914882E+001   0.000000000000E+000   1.374603099018E+003
   6.600000000000E-002   5.320394476984E+001   0.000000000000E+000   1.374471653673E+003
